$GNTXT,01,01,02,u-blox AG - www.u-blox.com*4E
$GNTXT,01,01,02,HW UBX 9 00190000*12
$GNTXT,01,01,02,EXT CORE 1.00 (f10c36)*3E
$GNTXT,01,01,02,ROM BASE 0x118B2060*20
$GNTXT,01,01,02,FWVER=HPG 1.13*5C
$GNTXT,01,01,02,PROTVER=27.12*1E
$GNTXT,01,01,02,MOD=ZED-F9P*71
$GNTXT,01,01,02,GPS;GLO;GAL;BDS*77
$GNTXT,01,01,02,SBAS;QZSS*60
$GNTXT,01,01,02,ANTSUPERV=*22
$GNTXT,01,01,02,ANTSTATUS=DONTKNOW*2D
$GNTXT,01,01,02,PF=FDB79*36
$GNTXT,01,01,02,Starting GNSS*5A
$GPGGA,135713.50,,,,,0,00,99.99,,,,,,*61
$GPGGA,135713.60,,,,,0,00,99.99,,,,,,*62
$GPGGA,135713.70,,,,,0,00,99.99,,,,,,*63
$GPGGA,135713.80,,,,,0,00,99.99,,,,,,*6C
$GPGGA,135713.90,,,,,0,00,99.99,,,,,,*6D
$GPGGA,135714.00,,,,,0,00,99.99,,,,,,*63
$GPGGA,135714.10,,,,,0,00,99.99,,,,,,*62
$GPGGA,135714.20,,,,,0,00,99.99,,,,,,*61
$GPGGA,135714.30,,,,,0,00,99.99,,,,,,*60
$GPGGA,135714.40,,,,,0,00,99.99,,,,,,*67
$GPGGA,135714.50,,,,,0,00,99.99,,,,,,*66
$GPGGA,135714.60,,,,,0,00,99.99,,,,,,*65
$GPGGA,135714.69,,,,,0,00,99.99,,,,,,*6C
$GPGGA,135714.79,,,,,0,00,99.99,,,,,,*6D
$GPGGA,135714.89,,,,,0,00,99.99,,,,,,*62
$GPGGA,135714.99,,,,,0,03,1.83,,,,,,*5A
$GPGGA,135715.09,,,,,0,04,2.57,,,,,1.1,0000*71
$GPGGA,135715.19,,,,,0,04,2.57,,,,,1.2,0000*73
$GPGGA,135715.30,,,,,0,00,99.99,,,,,,*61
$GPGGA,135715.40,,,,,0,00,99.99,,,,,,*66
$GPGGA,135715.50,,,,,0,00,99.99,,,,,,*67
$GPGGA,135715.60,,,,,0,00,99.99,,,,,,*64
$GPGGA,135715.70,,,,,0,00,99.99,,,,,,*65
$GPGGA,135715.80,,,,,0,00,99.99,,,,,,*6A
$GPGGA,135715.90,,,,,0,00,99.99,,,,,,*6B
$GPGGA,135716.00,,,,,0,00,99.99,,,,,,*61
$GPGGA,135716.10,,,,,0,00,99.99,,,,,,*60
$GPGGA,135716.20,,,,,0,00,99.99,,,,,,*63
$GPGGA,135716.30,,,,,0,00,99.99,,,,,,*62
$GPGGA,135716.40,,,,,0,03,4.39,,,,,0.4,0000*72
$GPGGA,135716.50,,,,,0,04,2.15,,,,,0.5,0000*7D
$GPGGA,135716.60,,,,,0,00,99.99,,,,,,*67
$GPGGA,135716.70,,,,,0,05,2.46,,,,,0.7,0000*7A
$GPGGA,135716.80,4352.7822342,N,12517.9905843,E,2,05,2.45,236.257,M,10.496,M,0.8,0000*7D
$GPGGA,135716.90,4352.7840544,N,12517.9911371,E,2,05,2.45,238.196,M,10.496,M,0.9,0000*76
$GPGGA,135717.00,4352.7864545,N,12517.9926136,E,2,05,2.45,240.553,M,10.496,M,1.0,0000*76
$GPGGA,135717.10,4352.7884373,N,12517.9938727,E,2,05,2.45,242.654,M,10.496,M,1.1,0000*74
$GPGGA,135717.20,4352.7892410,N,12517.9947060,E,2,05,2.45,244.133,M,10.496,M,1.2,0000*7D
$GPGGA,135717.30,4352.7890589,N,12517.9950397,E,2,05,2.45,244.921,M,10.496,M,1.3,0000*78
$GPGGA,135717.40,4352.7877457,N,12517.9946337,E,2,05,1.23,243.812,M,10.496,M,0.4,0000*7A
$GPGGA,135717.50,4352.7860871,N,12517.9940093,E,2,05,1.23,243.005,M,10.496,M,0.5,0000*71
$GPGGA,135717.60,4352.7849181,N,12517.9935511,E,2,05,1.23,241.875,M,10.496,M,0.6,0000*7C
$GPGGA,135717.70,4352.7839283,N,12517.9930799,E,2,05,1.23,240.685,M,10.496,M,0.7,0000*7D
$GPGGA,135717.80,4352.7829469,N,12517.9924169,E,2,05,1.23,239.464,M,10.496,M,0.8,0000*71
$GPGGA,135717.90,4352.7820175,N,12517.9919711,E,2,05,1.23,239.027,M,10.496,M,0.9,0000*74
$GPGGA,135718.00,4352.7811278,N,12517.9915071,E,2,05,1.23,238.750,M,10.496,M,1.0,0000*7D
$GPGGA,135718.10,4352.7805671,N,12517.9911946,E,2,05,1.23,238.076,M,10.496,M,1.1,0000*7F
$GPGGA,135718.20,4352.7799993,N,12517.9907920,E,2,05,1.23,237.189,M,10.496,M,1.2,0000*7F
$GPGGA,135718.30,4352.7793697,N,12517.9902737,E,2,05,1.23,236.749,M,10.496,M,1.3,0000*78
$GPGGA,135718.40,4352.7789243,N,12517.9899116,E,2,05,1.23,236.464,M,10.496,M,0.4,0000*75
$GPGGA,135718.50,4352.7784712,N,12517.9895098,E,2,05,1.23,236.033,M,10.496,M,0.5,0000*74
$GPGGA,135718.60,4352.7781614,N,12517.9894147,E,2,05,1.23,236.396,M,10.496,M,0.6,0000*78
$GPGGA,135718.70,4352.7780224,N,12517.9893861,E,2,05,1.23,236.763,M,10.496,M,0.7,0000*7A
$GPGGA,135718.80,4352.7777868,N,12517.9890872,E,2,05,1.23,236.609,M,10.496,M,0.8,0000*7C
$GPGGA,135718.90,4352.7785589,N,12517.9898789,E,2,06,1.23,234.806,M,10.496,M,0.9,0000*70
$GPGGA,135719.00,4352.7784343,N,12517.9898596,E,5,06,1.23,233.197,M,10.496,M,1.0,0000*7C
$GPGGA,135719.10,4352.7782955,N,12517.9896935,E,5,06,1.23,232.507,M,10.496,M,1.1,0000*70
$GPGGA,135719.20,4352.7781553,N,12517.9896311,E,5,06,1.23,232.329,M,10.496,M,1.2,0000*7F
$GPGGA,135719.30,4352.7781090,N,12517.9896200,E,5,06,1.23,232.393,M,10.496,M,1.3,0000*75
$GPGGA,135719.40,4352.7779960,N,12517.9895687,E,5,06,1.23,232.594,M,10.496,M,0.4,0000*7C
$GPGGA,135719.50,4352.7779914,N,12517.9895392,E,5,06,1.23,232.679,M,10.496,M,0.5,0000*7E
$GPGGA,135719.60,4352.7779807,N,12517.9894992,E,5,06,1.23,232.776,M,10.496,M,0.6,0000*78
$GPGGA,135719.70,4352.7779921,N,12517.9894922,E,5,06,1.23,232.916,M,10.496,M,0.7,0000*7E
$GPGGA,135719.80,4352.7779735,N,12517.9894719,E,5,07,1.23,232.983,M,10.496,M,0.8,0000*7E
$GPGGA,135719.90,4352.7779662,N,12517.9894324,E,5,07,1.23,233.041,M,10.496,M,0.9,0000*71
$GPGGA,135720.00,4352.7780053,N,12517.9894664,E,5,07,1.23,233.457,M,10.496,M,1.0,0000*7A
$GPGGA,135720.10,4352.7780113,N,12517.9895105,E,5,06,1.23,233.778,M,10.496,M,1.1,0000*71
$GPGGA,135720.20,4352.7780362,N,12517.9895643,E,5,06,1.23,234.012,M,10.496,M,1.2,0000*7C
$GPGGA,135720.30,4352.7780643,N,12517.9896129,E,5,06,1.23,234.167,M,10.496,M,1.3,0000*71
$GPGGA,135720.40,4352.7780767,N,12517.9896441,E,5,06,1.23,234.302,M,10.496,M,0.4,0000*7D
$GPGGA,135720.50,4352.7780893,N,12517.9896594,E,5,06,1.23,234.404,M,10.496,M,0.5,0000*71
$GPGGA,135720.60,4352.7781036,N,12517.9896772,E,5,06,1.23,234.508,M,10.496,M,0.6,0000*70
$GPGGA,135720.70,4352.7781123,N,12517.9896914,E,5,06,1.23,234.581,M,10.496,M,0.7,0000*7A
$GPGGA,135720.80,4352.7781193,N,12517.9896954,E,5,06,1.23,234.638,M,10.496,M,0.8,0000*74
$GPGGA,135720.90,4352.7781253,N,12517.9897005,E,5,06,1.23,234.683,M,10.496,M,0.9,0000*77
$GPGGA,135721.00,4352.7781228,N,12517.9896983,E,5,06,1.23,234.770,M,10.496,M,1.0,0000*70
$GPGGA,135721.10,4352.7781204,N,12517.9896921,E,5,06,1.23,234.831,M,10.496,M,1.1,0000*7C
$GPGGA,135721.20,4352.7781124,N,12517.9896805,E,5,06,1.23,234.888,M,10.496,M,1.2,0000*78
$GPGGA,135721.30,4352.7781017,N,12517.9896765,E,5,06,1.23,234.953,M,10.496,M,1.3,0000*77
$GPGGA,135721.40,4352.7780888,N,12517.9896739,E,5,06,1.23,235.023,M,10.496,M,0.4,0000*7F
$GPGGA,135721.50,4352.7780742,N,12517.9896657,E,5,06,1.23,235.077,M,10.496,M,0.5,0000*7E
$GPGGA,135721.60,4352.7780619,N,12517.9896623,E,5,06,1.23,235.127,M,10.496,M,0.6,0000*76
$GPGGA,135721.70,4352.7780558,N,12517.9896590,E,5,06,1.23,235.148,M,10.496,M,0.7,0000*72
$GPGGA,135721.80,4352.7780528,N,12517.9896585,E,5,06,1.23,235.166,M,10.496,M,0.8,0000*7D
$GPGGA,135721.90,4352.7780445,N,12517.9896545,E,5,06,1.23,235.184,M,10.496,M,0.9,0000*77
$GPGGA,135722.00,4352.7780453,N,12517.9896567,E,5,06,1.23,235.182,M,10.496,M,1.0,0000*74
$GPGGA,135722.10,4352.7780402,N,12517.9896516,E,5,06,1.23,235.176,M,10.496,M,1.1,0000*7D
$GPGGA,135722.20,4352.7780385,N,12517.9896504,E,5,06,1.23,235.171,M,10.496,M,1.2,0000*71
$GPGGA,135722.30,4352.7780361,N,12517.9896467,E,5,06,1.23,235.162,M,10.496,M,1.3,0000*7D
$GPGGA,135722.40,4352.7780331,N,12517.9896427,E,5,06,1.23,235.159,M,10.496,M,0.4,0000*75
$GPGGA,135722.50,4352.7780340,N,12517.9896410,E,5,06,1.23,235.150,M,10.496,M,0.5,0000*7E
$GPGGA,135722.60,4352.7780312,N,12517.9896400,E,5,06,1.23,235.143,M,10.496,M,0.6,0000*7A
$GPGGA,135722.70,4352.7780278,N,12517.9896344,E,5,06,1.23,235.141,M,10.496,M,0.7,0000*72
$GPGGA,135722.80,4352.7780255,N,12517.9896322,E,5,07,1.23,235.134,M,10.496,M,0.8,0000*7E
$GPGGA,135722.90,4352.7780237,N,12517.9896292,E,5,07,1.23,235.127,M,10.496,M,0.9,0000*72
$GPGGA,135723.00,4352.7780114,N,12517.9896183,E,5,07,1.23,235.126,M,10.496,M,1.0,0000*72
$GPGGA,135723.10,4352.7779995,N,12517.9896067,E,5,06,1.23,235.134,M,10.496,M,1.1,0000*7C
$GPGGA,135723.20,4352.7779934,N,12517.9896030,E,5,06,1.23,235.137,M,10.496,M,1.2,0000*76
$GPGGA,135723.30,4352.7779822,N,12517.9895915,E,5,06,1.23,235.138,M,10.496,M,1.3,0000*72
$GPGGA,135723.40,4352.7779750,N,12517.9895868,E,5,07,1.23,235.142,M,10.496,M,0.4,0000*7E
$GPGGA,135723.50,4352.7779702,N,12517.9895798,E,5,07,1.23,235.143,M,10.496,M,0.5,0000*78
$GPGGA,135723.60,4352.7779623,N,12517.9895750,E,5,07,1.23,235.144,M,10.496,M,0.6,0000*79
$GPGGA,135723.70,4352.7779611,N,12517.9895750,E,5,07,1.23,235.148,M,10.496,M,0.7,0000*74
$GPGGA,135723.80,4352.7779537,N,12517.9895704,E,5,07,1.23,235.154,M,10.496,M,0.8,0000*7F
$GPGGA,135723.90,4352.7779468,N,12517.9895675,E,5,07,1.23,235.160,M,10.496,M,0.9,0000*74
$GPGGA,135724.00,4352.7779156,N,12517.9895411,E,5,07,1.23,235.193,M,10.496,M,1.0,0000*76
$GPGGA,135724.10,4352.7778876,N,12517.9895165,E,5,07,1.23,235.215,M,10.496,M,1.1,0000*77
$GPGGA,135724.20,4352.7778614,N,12517.9894947,E,5,07,1.23,235.239,M,10.496,M,1.2,0000*7A
$GPGGA,135724.30,4352.7778387,N,12517.9894785,E,5,07,1.23,235.264,M,10.496,M,1.3,0000*7D
$GPGGA,135724.40,4352.7778207,N,12517.9894651,E,5,07,1.23,235.282,M,10.496,M,0.4,0000*75
$GPGGA,135724.50,4352.7778066,N,12517.9894555,E,5,07,1.23,235.309,M,10.496,M,0.5,0000*75
$GPGGA,135724.60,4352.7777883,N,12517.9894404,E,5,07,1.23,235.325,M,10.496,M,0.6,0000*72
$GPGGA,135724.70,4352.7777751,N,12517.9894313,E,5,07,1.23,235.335,M,10.496,M,0.7,0000*72
$GPGGA,135724.80,4352.7777596,N,12517.9894242,E,5,07,1.23,235.357,M,10.496,M,0.8,0000*7A
$GPGGA,135724.90,4352.7777496,N,12517.9894148,E,5,07,1.23,235.372,M,10.496,M,0.9,0000*75
$GPGGA,135725.00,4352.7777109,N,12517.9893824,E,5,07,1.23,235.361,M,10.496,M,1.0,0000*70
$GPGGA,135725.10,4352.7776761,N,12517.9893527,E,5,07,1.23,235.350,M,10.496,M,1.1,0000*75
$GPGGA,135725.20,4352.7776457,N,12517.9893271,E,5,07,1.23,235.338,M,10.496,M,1.2,0000*79
$GPGGA,135725.30,4352.7776172,N,12517.9893051,E,5,07,1.23,235.339,M,10.496,M,1.3,0000*7A
$GPGGA,135725.40,4352.7775930,N,12517.9892840,E,5,07,1.23,235.335,M,10.496,M,0.4,0000*73
$GPGGA,135725.50,4352.7775689,N,12517.9892645,E,5,07,1.23,235.331,M,10.496,M,0.5,0000*71
$GPGGA,135725.60,4352.7775479,N,12517.9892486,E,5,07,1.23,235.330,M,10.496,M,0.6,0000*70
