Time (s),Quaternion X,Quaternion Y,Quaternion Z,Quaternion W,Roll (rad),Pitch (rad),Yaw (rad),Gravity X (m/s^2),Gravity Y (m/s^2),Gravity Z (m/s^2),User Acceleration X (m/s^2),User Acceleration Y (m/s^2),User Acceleration Z (m/s^2),Rotation Rate X (rad/s),Rotation Rate Y (rad/s),Rotation Rate Z (rad/s),Magnetic Field X (µT),Magnetic Field Y (µT),Magnetic Field Z (µT),Magnetic Accuracy
0.61413225,0.0341633377,0.00232933481,0.000233723513,0.999413555,0.00465084133,0.0683408793,0.000308737892,0.0455025403,-0.669673504,-9.78365199,-0.0357764614,0.0281789235,-0.141211136,0.0255850013,0.0518840365,0.0124581363,-2.97364044,20.834877,-45.8666077,2
0.62409025,0.034417438,0.0026487594,0.000271679538,0.999403932,0.00528821354,0.0688496665,0.0003615648,0.051736553,-0.674651293,-9.78327906,-0.13403761,0.102289285,-0.12856559,0.0752107501,0.0792065933,-0.00235736137,-2.8948288,20.707634,-46.0702209,2
0.63404825,0.0348800402,0.00312639356,0.000230659755,0.999386523,0.00624810447,0.0697753308,0.000243531626,0.0611234814,-0.683707144,-9.78259634,-0.179337563,0.110147962,-0.09213877,0.106707424,0.110985562,-0.0215662085,-2.88591766,20.5834274,-45.941925,2
0.64400525,0.0354055807,0.0036828854,0.000102654083,0.999366147,0.00737238307,0.0708262337,-5.57511375E-05,0.0721164659,-0.693987496,-9.78179788,-0.171326562,0.123720415,-0.0493932687,0.0977172926,0.105189599,-0.035623394,-2.93406677,20.6373672,-45.894928,2
0.65396325,0.0357724629,0.00414643103,-6.29347321E-05,0.99935131,0.00831335676,0.0715590498,-0.000423527844,0.0813165938,-0.70115578,-9.78121453,-0.097328201,0.0868952433,0.0127221189,0.0469366722,0.0806411058,-0.0350348353,-2.85604095,20.6279373,-46.0958557,2
0.66392025,0.03592523,0.00451269092,-0.000206394838,0.999344211,0.00905779488,0.0718633169,-0.000738664494,0.0885961472,-0.704131946,-9.78093747,-0.00150744542,-0.0201121561,-0.0209241301,0.0197344813,0.0611321703,-0.0279137418,-2.85404205,20.6230621,-46.103241,2
0.67387825,0.0360372678,0.00476781165,-0.00032562255,0.999339033,0.0095778101,0.0720862072,-0.000997042027,0.0936808666,-0.70631214,-9.78073288,0.00687522866,-0.0798820036,-0.1468243,0.0277300887,0.0397254117,-0.0233472195,-2.79190826,20.367218,-46.0285645,2
0.68383525,0.0362078399,0.004947547,-0.000425469315,0.999331908,0.00994553099,0.0724263926,-0.00121182738,0.097275046,-0.709639458,-9.78045699,-0.046847548,-0.0400431104,-0.143659114,0.0418120436,0.0348385125,-0.0199458096,-2.71535492,20.4198608,-45.9928589,2
0.69379325,0.0364064279,0.00519591202,-0.000509149698,0.999323371,0.0104497509,0.0728226452,-0.00139964966,0.102203588,-0.71351513,-9.7801244,-0.115970622,0.0196473881,-0.0337082083,0.0364401825,0.066130124,-0.0172341801,-2.73469543,20.4026642,-46.097229,2
0.70375025,0.0365252283,0.00556515066,-0.000590760805,0.99931709,0.0111959555,0.0730589704,-0.00159149771,0.109499636,-0.715826549,-9.77987656,-0.0870543885,-0.00333002121,-0.0403904626,0.00815274846,0.0754599124,-0.0194623787,-2.81208801,20.46875,-46.103302,2
0.71370825,0.0364676355,0.00590178252,-0.000653724291,0.999317201,0.0118750406,0.0729424202,-0.00174163606,0.11614197,-0.714686658,-9.77988357,-0.052396734,-0.0349959101,0.00720130968,-0.030546179,0.0583357923,-0.0105852634,-2.78124237,20.3057709,-46.015625,2
0.72366625,0.0362671501,0.00623950614,-0.000680639263,0.999322411,0.0125532689,0.0725402603,-0.00181771574,0.12277854,-0.710753191,-9.78008874,-0.000225716781,0.00940356897,0.0294032046,-0.0484008528,0.0827409029,-0.00784937665,-2.77462769,20.427002,-46.2300415,2
0.73362325,0.0360400427,0.00667625869,-0.000720264915,0.999327762,0.0134307399,0.0720844239,-0.00192578913,0.131364573,-0.706294677,-9.78030034,0.0271012752,0.0616576339,0.0507137037,-0.0400851332,0.0867995545,-0.0168298222,-2.75535583,20.3319397,-45.7068787,2
0.74358125,0.0358997493,0.00706077518,-0.000807956664,0.99933009,0.0142071845,0.0718016692,-0.00212727373,0.13896122,-0.703528939,-9.78039445,0.0145665686,0.0695163116,-0.0162292503,-0.015160474,0.0662555248,-0.0246574506,-2.61491394,20.4429626,-45.8323975,2
0.75353825,0.0358811975,0.0073815847,-0.00092912658,0.999328352,0.0148587187,0.0717620566,-0.00239288633,0.14533387,-0.703141474,-9.78033015,0.0267489912,0.0737676123,-0.158749131,0.0068052779,0.0613936633,-0.0283898711,-2.65744781,20.4900665,-45.9047852,2
0.76349625,0.0359550498,0.00766751006,-0.00107195894,0.999323446,0.0154422477,0.0719069612,-0.00270082152,0.151039369,-0.704558867,-9.78014135,-0.01322352,0.00500482255,-0.171956403,0.0210461766,0.056451872,-0.0334152095,-2.63890076,20.3066101,-45.8108521,2
0.77345325,0.0360742971,0.00797131934,-0.00123657963,0.999316524,0.0160634316,0.0721421289,-0.00305453834,0.15711194,-0.706859106,-9.77988007,-0.0517674688,-0.0438709251,-0.115804308,0.0259141698,0.06081466,-0.0352525264,-2.67952728,20.1614532,-45.8736572,2
0.78341125,0.0362046075,0.00823225025,-0.00139955798,0.999309523,0.0165987168,0.0723994075,-0.00340219326,0.162343922,-0.709375546,-9.77961236,-0.0388932828,-0.107344669,-0.0873415988,0.0266555939,0.0389559679,-0.0337614231,-2.54855347,20.3368988,-45.9508667,2
