"Time (s)","X (µT)","Y (µT)","Z (µT)"
14.6540905,-99.3948669,85.414978,-304.789368
14.6643375,-99.4313354,85.4171753,-304.691223
14.6745855,-99.5077515,85.267868,-304.568542
14.6848325,-99.9709167,85.1208801,-304.454468
14.6950805,-100.03038,85.0835266,-304.75415
14.7053285,-100.291992,85.1889801,-304.401917
14.7155755,-100.871994,85.0561371,-304.6474
14.7258235,-101.259415,85.1763153,-304.410217
14.7360715,-101.801437,85.3642578,-304.837158
14.7463195,-102.165985,85.0893555,-304.689026
14.7565665,-102.455597,85.6561279,-305.376648
14.7668155,-102.924728,85.5123138,-305.008423
14.7770635,-103.105347,85.4373322,-305.174683
14.7873105,-103.001678,85.3056335,-304.989319
14.7975575,-102.95108,85.2673187,-304.976624
14.8078055,-103.188522,85.1839905,-304.849152
14.8180525,-102.941422,85.287384,-304.645721
14.8282995,-102.999237,84.9132233,-304.627777
14.8385475,-102.712082,85.2372589,-304.70575
14.8487935,-102.665726,85.0233612,-304.394653
14.8590405,-102.545914,85.1605225,-304.244934
14.8692875,-102.448074,85.2146301,-304.237305
14.8795345,-102.351944,85.3644714,-304.604767
14.8897825,-102.45018,85.304184,-304.524597
14.9000305,-102.401718,85.3638306,-304.501892
14.9102785,-102.471558,85.4762268,-304.430664
14.9205255,-102.604599,85.5225067,-304.605774
14.9307725,-102.695663,85.5264435,-304.456909
14.9410195,-102.89386,85.5520172,-304.920013
14.9512675,-102.866623,85.6030579,-304.977722
14.9615155,-103.115158,85.7026825,-304.901917
14.9717625,-102.801041,85.8887787,-304.747253
14.9820105,-102.910538,85.8547668,-304.736694
14.9922585,-102.854874,85.8540344,-304.810364
15.0025045,-103.023438,85.9618225,-304.987427
15.0127525,-102.970581,86.0545807,-304.884521
15.0229995,-102.945679,86.0806885,-304.756714
15.0332465,-102.974319,85.9636078,-304.934845
15.0434935,-102.70076,85.9487457,-305.07016
15.0537415,-102.888809,85.6783752,-304.777344
15.0639895,-102.678436,85.8520508,-305.064392
15.0742365,-102.635788,85.8611298,-304.545593
15.0844835,-102.684799,85.8434601,-304.455872
15.0947305,-102.87735,85.8517914,-304.677582
15.1049785,-102.54213,86.0719757,-304.621094
15.1152255,-102.857986,85.9236603,-304.718903
15.1254725,-103.04277,86.2006683,-304.982056
15.1357205,-102.72403,86.3879395,-304.957092
15.1459685,-103.162415,85.9823761,-304.708527
15.1562165,-103.018661,85.9782562,-304.898529
15.1664635,-103.252167,85.7162018,-305.118347
15.1767115,-102.968781,86.1213837,-304.945374
15.1869585,-103.307983,85.9887695,-305.143646
15.1972065,-103.133789,85.9816284,-304.762268
15.2074545,-103.228989,85.8170776,-304.734192
15.2177015,-103.108612,86.1608429,-304.513794
15.2279485,-103.069839,85.8850861,-304.648346
15.2381955,-103.066879,85.9318695,-304.363159
15.2484425,-103.108521,85.8942108,-304.445129
15.2586905,-103.140213,85.7633209,-304.368469
15.2689375,-103.193283,85.8052673,-304.253662
15.2791855,-103.149811,85.6974182,-304.548218
15.2894345,-102.968567,85.6851654,-304.146912
15.2996805,-102.944702,85.7048035,-304.363586
15.3099275,-102.888092,85.6902466,-303.898926
15.3201745,-102.917099,85.7585602,-304.452332
15.3304215,-102.82753,85.948288,-304.152924
15.3406685,-102.727142,85.8983917,-304.427612
15.3509155,-102.783035,85.5685425,-303.923706
15.3611615,-102.788971,85.8230286,-304.342407
15.3714085,-102.730774,85.9810638,-303.847198
15.3816565,-102.601715,85.8778381,-303.960388
15.3919025,-102.283005,85.7069092,-303.954407
15.4021495,-102.016052,85.8392334,-304.070587
15.4123975,-101.781113,85.7519684,-303.775482
15.4226445,-101.75824,85.8027954,-303.35202
15.4328925,-101.629471,85.6641388,-303.55658
15.4431395,-101.289581,85.5863342,-303.423737
15.4533865,-101.32872,85.5379639,-303.279053
15.4636335,-101.065506,85.6372223,-303.355774
15.4738805,-101.259644,85.0843811,-303.366638
15.4841285,-101.122467,85.1290588,-303.53656
15.4943755,-101.171509,84.8756409,-303.148132
15.5046235,-101.292557,85.0156708,-303.083923
15.5148715,-101.253082,84.7935333,-303.115295
15.5251185,-101.212967,85.0597534,-303.073578
15.5353675,-101.011978,85.1959381,-303.104004
15.5456145,-101.052856,85.0937958,-302.958313
15.5558625,-100.752426,85.3392792,-303.144562
15.5661105,-100.515747,85.3381348,-303.521118
15.5763585,-100.540359,85.4495544,-303.073273
15.5866075,-100.470062,85.4879456,-303.139404
15.5968555,-99.9724274,86.0219574,-303.339844
15.6071035,-100.125839,85.8449402,-303.359131
15.6173515,-99.9864655,85.9936981,-303.153259
15.6275995,-100.146255,85.8179932,-303.33075
15.6378485,-100.084305,85.9477234,-303.183685
15.6480965,-100.034302,86.0532837,-303.608215
15.6583455,-100.221451,86.0942383,-303.280945
15.6685935,-100.184555,86.147995,-303.28891
15.6788425,-100.248535,86.1610413,-303.185852
15.6890905,-100.182953,86.2579041,-303.159607
15.6993375,-100.16098,86.2202606,-303.220032
15.7095865,-100.351135,86.021347,-302.965363
15.7198345,-100.027847,86.164917,-303.079407
15.7300825,-100.042709,86.1549377,-303.105225
15.7403295,-100.069321,86.1098175,-303.186157
15.7505775,-100.121857,86.2280579,-303.148651
15.7608255,-100.039536,86.126358,-303.250916
15.7710745,-99.9205017,86.3713226,-303.016235
15.7813215,-100.142746,86.1085663,-303.191284
15.7915695,-100.166977,86.3401947,-303.282654
15.8018175,-99.9483185,86.4180145,-303.182617
15.8120655,-100.012207,86.2065582,-303.018127
15.8223135,-99.7749786,86.2054443,-303.018463
15.8325615,-99.8593903,86.1369324,-302.973846
15.8428095,-99.8890381,86.0060883,-302.81897
15.8530575,-99.7063599,85.8285675,-302.876495
15.8633055,-99.7035522,85.9118652,-302.80542
15.8735535,-99.7953796,85.7520294,-302.468323
15.8838015,-99.7062988,85.7197418,-302.504456
15.8940495,-99.7504578,85.3079071,-302.631653
15.9042965,-99.7301331,85.2613678,-302.270355
15.9145445,-99.83078,85.0804291,-301.987976
15.9247915,-100.007629,84.6584167,-302.302979
15.9350405,-99.8547363,84.8083344,-302.122467
15.9452875,-99.9084778,84.2987823,-301.385498
15.9555355,-99.8549652,84.3030548,-301.414215
15.9657845,-100.129532,83.7759705,-301.333984
15.9760325,-100.035233,83.862793,-301.290344
15.9862805,-100.245926,83.5362396,-301.316956
15.9965295,-100.295334,83.5111694,-301.200439
