"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.562127083E0,-1.828321457E1,-1.335832691E1,-4.056805420E1
1.572076083E0,-1.794812775E1,-1.366142941E1,-4.071221924E1
1.582025083E0,-1.789706421E1,-1.390333080E1,-4.048580933E1
1.591973083E0,-1.760183716E1,-1.423977089E1,-4.037454224E1
1.601922083E0,-1.753337097E1,-1.431810379E1,-4.029861450E1
1.611871083E0,-1.742943573E1,-1.446981812E1,-4.037092590E1
1.621819083E0,-1.734400940E1,-1.473417664E1,-4.015568542E1
1.631768083E0,-1.731144333E1,-1.484048271E1,-4.032369995E1
1.641717083E0,-1.716600037E1,-1.491869259E1,-4.018469238E1
1.651665083E0,-1.704903412E1,-1.495462990E1,-4.027459717E1
1.661614083E0,-1.693118668E1,-1.500916672E1,-4.016265869E1
1.671563083E0,-1.672574615E1,-1.496159554E1,-4.008454895E1
1.681511083E0,-1.643498230E1,-1.486520386E1,-4.024890137E1
1.691460083E0,-1.635987091E1,-1.480569839E1,-4.058413696E1
1.701409083E0,-1.592739487E1,-1.485006714E1,-4.056134033E1
1.711357083E0,-1.592676544E1,-1.485456276E1,-4.081434631E1
1.721306083E0,-1.570429230E1,-1.488998699E1,-4.076695251E1
1.731255083E0,-1.564892197E1,-1.483994389E1,-4.099682617E1
1.741203083E0,-1.567534256E1,-1.478598881E1,-4.088534546E1
1.751152083E0,-1.567534256E1,-1.478598881E1,-4.088534546E1
1.761100708E0,-1.572663116E1,-1.485041809E1,-4.063073730E1
1.771048708E0,-1.575396347E1,-1.487066174E1,-4.073582458E1
1.780997708E0,-1.571788406E1,-1.479895210E1,-4.071267700E1
1.790946708E0,-1.569657898E1,-1.487337112E1,-4.073008728E1
1.800894708E0,-1.574775696E1,-1.489966011E1,-4.060871887E1
1.810843708E0,-1.561274338E1,-1.491744614E1,-4.034265137E1
1.820792708E0,-1.559020996E1,-1.490783691E1,-4.051574707E1
1.830740708E0,-1.552419662E1,-1.498828316E1,-4.041865540E1
1.840689708E0,-1.545294571E1,-1.500313282E1,-4.048516846E1
1.850638708E0,-1.543693542E1,-1.510245895E1,-4.068374634E1
1.860586708E0,-1.564760971E1,-1.501048851E1,-4.058947754E1
1.870535708E0,-1.555850983E1,-1.513405895E1,-4.035556030E1
1.880484708E0,-1.593979263E1,-1.483837509E1,-4.064965820E1
1.890432708E0,-1.587237167E1,-1.502880859E1,-4.061779022E1
1.900381708E0,-1.603784561E1,-1.509245586E1,-4.057656097E1
1.910330708E0,-1.596691895E1,-1.513915920E1,-4.028543854E1
1.920278708E0,-1.613579941E1,-1.518101883E1,-4.016440582E1
1.930227708E0,-1.626744461E1,-1.512540627E1,-4.009508514E1
1.940176708E0,-1.660259247E1,-1.512552643E1,-3.996411896E1
1.950124708E0,-1.663098907E1,-1.516279507E1,-3.999259186E1
1.960073708E0,-1.673947525E1,-1.501296997E1,-4.004631805E1
1.970022708E0,-1.698421478E1,-1.507888222E1,-4.000537109E1
1.979970708E0,-1.714987946E1,-1.523922729E1,-3.966410828E1
1.989919708E0,-1.720737839E1,-1.538464546E1,-3.953982544E1
1.999868708E0,-1.713400269E1,-1.542064095E1,-3.953363037E1
2.009816708E0,-1.715504456E1,-1.565823364E1,-3.935781860E1
2.019765708E0,-1.711404037E1,-1.571130276E1,-3.962005615E1
2.029714708E0,-1.715303040E1,-1.581896400E1,-3.958331299E1
2.039662708E0,-1.715303040E1,-1.581896400E1,-3.958331299E1
2.049611708E0,-1.706705475E1,-1.615408516E1,-3.943856812E1
2.059560708E0,-1.713941956E1,-1.614783478E1,-3.938938904E1
2.069509708E0,-1.718593979E1,-1.623287201E1,-3.925405884E1
2.079457708E0,-1.724535370E1,-1.643060684E1,-3.898350525E1
2.089406708E0,-1.750692749E1,-1.632271957E1,-3.899098206E1
2.099354708E0,-1.764388275E1,-1.645228577E1,-3.886416626E1
2.109303708E0,-1.778169632E1,-1.674283791E1,-3.878073120E1
2.119252708E0,-1.800529861E1,-1.663422966E1,-3.846766663E1
2.129201708E0,-1.820315170E1,-1.675622940E1,-3.873638916E1
2.139149708E0,-1.830112839E1,-1.664311600E1,-3.860188293E1
